created_at,text,Polarity,Subjectivity
Thu Apr 21 22:35:08 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:35:36 +0000 2016,JEB BUSH DID 7/11!,0.0,0.0
Thu Apr 21 22:36:18 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:37:45 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:39:00 +0000 2016,"I don't think he'll be sleeping on park benches anytime soon...
He doesn't know the MEANING of the word poverty. https://t.co/UqatPbQjdR",0.484454,0.0
Thu Apr 21 22:42:23 +0000 2016,RT @DavidCornDC: Jeb Bush has.  https://t.co/l30HnT6CDX,0.484454,0.0
Thu Apr 21 22:46:10 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:46:19 +0000 2016,"Clarence Thomas, Jeb Bush.....so many people the reaper could have taken. I wasn't prepared for this.",0.5,0.5
Thu Apr 21 22:47:27 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:47:29 +0000 2016,@megynkelly @songbirdcd @brithume I think that's what Jeb Bush keeps saying to himself!,0.0,0.0
Thu Apr 21 22:49:16 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:49:22 +0000 2016,"Never forget Trump attacking Jeb Bush for speaking ""Mexican"" #MakeDonaldDrumphAgain",0.0,0.0
Thu Apr 21 22:49:52 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:54:13 +0000 2016,RT @Always_Trump: Trump humbly takes credit for breaking Jeb! Bush - https://t.co/qGaQMW2mUb https://t.co/qsqfqtdJEd,-0.25,0.4
Thu Apr 21 22:57:47 +0000 2016,"@ByYourLogic ""I hear Jeb Bush saying it's cool to hate Muslims."" I'll show him! *smooches an imam*",-0.325,0.775
Sat Apr 23 01:25:56 +0000 2016,"A Jeb Bush speaks truth, saying publicly what shadow peoples say privately. https://t.co/OinArHIDGS",0.484454,0.22083333333333333
Sat Apr 23 01:28:38 +0000 2016,Jeb Bush lost why are we still seeing @KarlRove,0.0,0.0
