created_at,text,Polarity,Subjectivity
Mon Apr 18 18:08:07 +0000 2016,"RT @DebAlwaystrump: #putridTed
The corruption STINK coming from Ted Cruz is smelling PUTRID
unacceptable must go now https://t.co/BTCDvDIouH",0.484454,0
Mon Apr 18 18:08:08 +0000 2016,Ted Cruz Gives Perfect Response to Gay Marriage Question (VIDEO) | RedState https://t.co/nqCXBr2WlS,0.7083333333333334,0.7916666666666667
Mon Apr 18 18:08:09 +0000 2016,"RT @mitchellvii: WOW! Ted Cruz on Wyoming Voter-less Victory: ""This Is How Elections Are Won in America"" https://t.co/z8LFsw7ixY",0.125,1
Mon Apr 18 18:08:09 +0000 2016,#TedCruz blames control laws for increase in gun violence https://t.co/irIIFVnHsK #CruzCrew #Cruz2016 https://t.co/2ohpqTaNpn,-0.219596,0
Mon Apr 18 18:08:11 +0000 2016,"RT @Alllwftopic: @word_34 @Plantflowes @masg66 ...and Ted Cruz pays the men on his staff $20,000 more than the women. OUTRAGEOUS!!1",0.5,0.5
Mon Apr 18 18:08:12 +0000 2016,They sure as hell aren't going to let Trump win https://t.co/e8v1UC5ezu,0.65,0.6444444444444444
Mon Apr 18 18:08:12 +0000 2016,@divinemadness He probably understands that you are a woman and women just can't resist Ted Cruz's masculine charisma and beauty.,0.1,0.3
Mon Apr 18 18:08:14 +0000 2016,#NeverTrump @realDonaldTrump is going to cost the #GOP nearly all the gains they have made in the house and senate  https://t.co/GCG0jzwSRE,0.1,0.4
Mon Apr 18 18:08:15 +0000 2016,"@GMA @SMShow Ted Cruz, it's amazing how you can speak for 30 minutes and say absolutely nothing. #marriage #equalrights",0.4,0.9
Mon Apr 18 18:08:17 +0000 2016,"@realDonaldTrump TED CRUZ HATED IN THE SENATE AND CONGRESS AND OBAMA HATE HIM, ALSO TED CLOSED THE CONGRESS DOWN FEW TIMES-GOT PEOPLE MAD",-0.46342592592592596,0.5148148148148148
Mon Apr 18 18:08:18 +0000 2016,"RT @DebAlwaystrump: #putridTed
The corruption STINK coming from Ted Cruz is smelling PUTRID
unacceptable must go now https://t.co/BTCDvDIouH",0.484454,0
Mon Apr 18 18:08:23 +0000 2016,"Trey Gowdy seeing Ted Cruz's true colors, says Cruz lies like a... https://t.co/5dZd4gSaV1",0.35,0.65
Mon Apr 18 18:08:24 +0000 2016,RT @mitchellvii: Revealed: Colorado Lawmakers Who Voted to Scrap Election Are Ted Cruz Delegates - Breitbart https://t.co/WFlLr7mCfz,-0.0220362,0
Mon Apr 18 18:08:24 +0000 2016,RT @BreitbartNews: Julia Hahn: CO Lawmakers Who Voted to Scrap Election Are Ted Cruz Delegates https://t.co/2e5Kufu7Td,-0.0220362,0
Mon Apr 18 18:08:25 +0000 2016,RT @sandyaschneider: Ted Cruz is the Worst kind of Washington insider    https://t.co/X7oWsGxye2 #Cruz #NewYork,-0.2,0.95
Mon Apr 18 18:08:26 +0000 2016,Why I am Supporting Ted Cruz for President https://t.co/4NjPYvojZP #RogersRules #UniteWithCruz #LyinTrump #Women4Cruz #NYPrimary #CAPrimary,0.25,0.25
Mon Apr 18 18:08:26 +0000 2016,Ted Cruz Gets Away With Blatant Nonsense On Abortion As Scientists Keep Quiet https://t.co/9TBqOQ4MPq #forbes,-0.25,0.41666666666666663
Mon Apr 18 18:08:26 +0000 2016,RT @KitDaniels1776: The truth about Ted Cruz in one image: #tcot @realDonaldTrump @drudge #Trump2016 https://t.co/963YlclW6N,0.484454,0
Mon Apr 18 18:08:27 +0000 2016,"RT @Uncle_FrankE: TED CRUZ'S=SUPER -PACS,  OVER 35 MILLION,,  HE IS A PUPPET https://t.co/jYVntKfOsy https://t.co/nyhQlHK2Mi",0.376842,0
Mon Apr 18 18:08:27 +0000 2016,"RT @DrMartyFox: One More Reason To Abolish The Corrupt 

Internal Revenge Service 

#TaxDay 
https://t.co/ZX2wOMhml8 https://t.co/KsBqDlaQoD",-0.494697,0.5
Mon Apr 18 18:08:27 +0000 2016,Get on the Wall and support #Trump and  https://t.co/kELwaSacB6  https://t.co/uHrJGr2XEj,-0.0983875,0
Mon Apr 18 18:08:27 +0000 2016,RT @BringtheFlag: I truly believe that Ted Cruz thinks if he lies enough and long enough it will fly. What a delusional liberal idea.,0.1875,0.575
Mon Apr 18 18:08:30 +0000 2016,@DebbieSchlussel ted cruz....holds the bible high...sits it down and tells a lie. he thinks he is the spokesperson for christians.,-0.15555555555555559,0.2888888888888889
Mon Apr 18 18:08:30 +0000 2016,RT @BreitbartNews: Julia Hahn: CO Lawmakers Who Voted to Scrap Election Are Ted Cruz Delegates https://t.co/2e5Kufu7Td,-0.0220362,0
Mon Apr 18 18:08:31 +0000 2016,RT @BreitbartNews: Julia Hahn: CO Lawmakers Who Voted to Scrap Election Are Ted Cruz Delegates https://t.co/2e5Kufu7Td,-0.0220362,0
Mon Apr 18 18:08:32 +0000 2016,RT @BreitbartNews: Julia Hahn: CO Lawmakers Who Voted to Scrap Election Are Ted Cruz Delegates https://t.co/2e5Kufu7Td,-0.0220362,0
Mon Apr 18 18:08:33 +0000 2016,RT @racebear11: Very very shady. Are Americans that gullible? https://t.co/CcoMZcZC9g,-0.325,0.8125
Mon Apr 18 18:08:33 +0000 2016,No imagination Ted! Pathetic!  https://t.co/slxldrA6V5,-1,1
Mon Apr 18 18:08:34 +0000 2016,Get on the Wall and support #Trump and  https://t.co/kELwaSacB6  https://t.co/ARVWbG0XfS,-0.0983875,0
Mon Apr 18 18:08:35 +0000 2016,Ted Cruz tells married #gay Republican he only needs religious freedom 4 protection https://t.co/PsbEKyIXeM @GOP https://t.co/g9Ea8asTli,0.16666666666666669,0.5208333333333334
Mon Apr 18 18:08:36 +0000 2016,How Ted Cruz's latest mailer is misleading voters https://t.co/foXbH8uU4v via @HuffPostPol,0.5,0.9
